0, 0.21, 0.27
5, 0.21, 0.27
10, 0.14, 0
15, 0.07, 0.27
20, 0.21, 0.27
25, 0, 0
30, 0.14, 0
35, 0.14, 0.38
40, 0.07, 0.27
45, 0.29, 0
50, 0.14, 0
55, 0.36, 0.27
60, 0.21, 0.27
65, 0.29, 0
70, 0.21, 0.27
75, 0.14, 0.38
80, 0.29, 0.38
85, 0.29, 0.53
90, 0.14, 0
95, 0.29, 0.38
100, 0.07, 0.27
