8, 0.62, 0.22
7, 0.68, 0.25
6, 0.69, 0.24
5, 0.56, 0.26
4, 0.56, 0.29
3, 0.57, 0.24
2, 0.56, 0.19
1, 0.6, 0.29
0, 0.47, 0.24
