1000000, 0.61, 0.27
8, 0.68, 0.24
7, 0.63, 0.24
6, 0.57, 0.23
5, 0.55, 0.24
4, 0.6, 0.23
3, 0.57, 0.25
2, 0.54, 0.23
1, 0.42, 0.26
