8, 0.61, 0.24
7, 0.58, 0.17
6, 0.58, 0.29
5, 0.64, 0.29
4, 0.56, 0.24
3, 0.53, 0.29
2, 0.5, 0
1, 0.44, 0
0, 0.53, 0.17
