8, 0.61, 0.24
7, 0.66, 0.25
6, 0.56, 0.19
5, 0.62, 0.25
4, 0.59, 0.22
3, 0.61, 0.19
2, 0.57, 0.3
1, 0.49, 0.18
0, 0.44, 0.22
