8, 0.6, 0.32
7, 0.67, 0.27
6, 0.66, 0.22
5, 0.59, 0.27
4, 0.54, 0.3
3, 0.58, 0.24
2, 0.55, 0.25
1, 0.54, 0.27
0, 0.45, 0.25
