8, 0.56, 0.35
7, 0.6, 0.26
6, 0.64, 0.27
5, 0.59, 0.24
4, 0.59, 0.25
3, 0.57, 0.16
2, 0.53, 0.24
1, 0.54, 0.27
0, 0.4, 0.25
