0.04, 0,55, 0,21
0.08, 0,58, 0,26
0.12, 0,55, 0,26
0.16, 0,57, 0,27
0.2, 0,62, 0,22
0.24, 0,59, 0,24
0.28, 0,62, 0,24
0.32, 0,52, 0,22
