0, 0.62, 0.25
2, 0.59, 0.19
4, 0.61, 0.19
6, 0.56, 0.22
8, 0.57, 0.19
10, 0.57, 0.21
12, 0.54, 0.24
14, 0.58, 0.29
16, 0.64, 0.24
